WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2013,365,841.9,192.8,0,96.11,738,150.9,2059,23.3,3.85,16.3,0.246,0.0693,0.541,0,3,0,0,0.0082,0,0.534,0.33,0.11,0.15,0.4,0,3,0.00821917808219178,7,0.17,0.7,0.3,36.1
2014,365,719.1,192.8,17.67,82.09,508,151.2,1255,16,3.08,12.9,0.256,0.0954,0.476,0,0,0,0,0,0,0.456,0.23,0.11,0.17,0.49,0,0,0,3.1,0.19,0.81,0.19,44.9
2015,366,720.1,192.8,16.8,81.98,558,126.8,1645,17.6,3.21,13.3,0.258,0.0815,0.463,0,0,0,0,0,0,0.457,0.21,0.13,0.2,0.47,0,0,0,4.3,0.18,0.76,0.24,40.9
2016,365,782.7,192.8,19.47,89.35,862.1,140,3059,27.2,4.42,15.8,0.253,0.0626,0.524,0,0,0,0,0,0,0.496,0.28,0.12,0.18,0.41,0,0,0,11.4,0.16,0.58,0.42,28.8
2017,365,851,192.8,23.84,97.14,868.4,204.5,2590,27.4,4.72,17,0.254,0.0838,0.512,0,0,0,0,0,0,0.54,0.31,0.12,0.21,0.36,0,0,0,10.4,0.17,0.62,0.38,31.1
2018,365,398.3,114.1,0,45.47,321.9,96.21,656.8,10.2,3.05,7.01,0.364,0.143,0.748,29,49,0,0.079,0.13,0,0.253,0,0.082,0.27,0.57,0.079,78,0.2136986301369863,3.19,0.3,0.69,0.31,39
2019,366,739.2,192.8,0,84.15,817.5,85.54,2986,25.8,4.32,15.2,0.3,0.0727,0.608,43,6,0,0.12,0.016,0,0.469,0.31,0.082,0.16,0.33,0.12,49,0.13424657534246576,10.6,0.17,0.59,0.41,28.7
2020,365,886.9,192.8,21.41,101.2,846.3,170,2275,26.7,4.28,17.6,0.249,0.0651,0.52,0,0,0,0,0,0,0.562,0.36,0.12,0.17,0.36,0,0,0,9.1,0.16,0.66,0.34,33.2
2021,365,746.8,192.8,0,85.25,608,185.1,1755,19.2,3.61,14.1,0.26,0.0845,0.518,0,19,0,0,0.052,0,0.474,0.23,0.12,0.2,0.45,0,19,0.052054794520547946,5.1,0.19,0.73,0.27,38.9
2022,92,75.4,62.26,20.02,34.15,210.5,161,343.4,1.67,0.46,1.21,0.286,0.172,0.447,0,0,0,0,0,0,0.0478,0,0,0.027,0.22,0,0,0,0.46,0.28,0.72,0.28,45.1
